0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,label
1.5329724409448828,3.1163122326244737,2.0130413385826786,1.446710893421786,3.765437499999999,5.320609725371629,4.944749999999996,2.0707986898463058,5.360010162601626,6.29149323621228,6.421430386178869,2.8418314255983317,0.8993871161429392,0.619932945705518,0.8352685670116967,0.9094790552742901,0.44491985592358424,-0.056231589365344704,0.08151117670963026,0.8239459282018565,-0.07242608555485006,-0.40886985843508356,-0.4858890177615852,0.6810643773674075,4.1667076771653555,15.74263748527498,6.825541338582691,3.749519499038995,23.029812499999938,43.83534895439655,38.12312499999998,7.306500377928938,44.55843495934961,58.662070759625365,61.82069359756098,13.278616024973983,0.09488554378628383,0.0689490163225582,0.08317310186068218,0.09817629091739942,0.06466987984661006,0.060738223879526314,0.06091727228381119,0.08270293604291214,0.06069270307825537,0.0626501951049282,0.06464917914672054,0.07159032975267546,0.4639763322054446,0.2751531964405808,0.38324287416090375,0.4779317183922128,0.23802025582204608,0.17197838204037,0.1832462981426822,0.37499093066599587,0.1711148120801308,0.1361993225047586,0.13604701316230738,0.29423044556340416,0.009003266419618787,0.0047539668518483975,0.006917764873127412,0.009638584098297844,0.004182193359374983,0.0036891318400394607,0.003710914062499991,0.006839775630118015,0.0036836042069452687,0.003925046946685569,0.004179516364344766,0.005125175314096809,blat
1.4156619094488192,2.867505735011474,1.8313238188976388,1.286316572633148,3.5126874999999966,4.883849836230786,4.487687499999998,1.8260896951373105,4.985391260162609,5.8666103017689775,5.880462398373993,2.4841961498439096,0.9064464352765688,0.6564332375553156,0.8541562881319255,0.9201567402896519,0.48725231484264486,0.04526056660888311,0.1832752079837365,0.8491090488779264,0.008288223611295487,-0.3649809490006773,-0.35406775680760644,0.7302352681958153,3.5258981299212615,12.903713807427632,5.485851377952758,2.9986359972720025,19.28193750000001,35.736079617031876,30.527562499999977,5.647077349458287,37.144690040650474,50.57251560874087,50.37601626016266,9.98848855359001,0.10338627863674846,0.07576869231784321,0.09149588164092702,0.10789459241744127,0.07055263161728967,0.0666689114449435,0.06700677729248733,0.09180242609216696,0.06655446386793916,0.06902542978498225,0.06940964378943759,0.08048310235374186,0.47987198597000086,0.2798067617569746,0.39756514182702646,0.5124387378271236,0.23638921475224775,0.1711464819369828,0.18761563379865534,0.4054243842852029,0.1654811602656485,0.13932671807676925,0.136218237054435,0.31877418194414836,0.01068872261035539,0.005740894735555992,0.008371496357250525,0.011641243072925777,0.004977673828124981,0.004444743753253717,0.004489908203124996,0.008427685436407777,0.004429496660748819,0.004764509957001514,0.004817698650976613,0.0064775297644828886,blat
1.5831692913385838,3.233926467852939,2.005967027559056,1.3264926529853067,4.027062499999995,5.616276140085654,5.055437499999986,1.8631897203325722,5.82920477642276,6.836888657648283,6.783409552845539,2.5264698231009377,0.9096787427884826,0.6589920904329536,0.8618673289516713,0.9331352579082794,0.47612277956172044,0.023591532982871533,0.18883116484783338,0.8733756968759674,-0.0417776141015986,-0.4258548898399194,-0.3944762116643291,0.7744000122715132,4.242987204724414,16.001612003224018,6.469549704724419,3.137516275032552,24.68368749999993,45.90778533635661,37.98043749999992,5.95275888133029,49.11324949186991,67.10080645161285,65.32444105691062,10.615309573361086,0.0908458268707748,0.06699588926030295,0.08179900317089144,0.09900079352504848,0.06198067049996309,0.05786591175108705,0.05870139279118512,0.0847288951194022,0.05776473002085638,0.060891961459712186,0.06047071544811221,0.07404377182422367,0.44329619100654893,0.2531120085581487,0.37203817506710907,0.5006885474269614,0.2075550716928745,0.14998791039542606,0.16946705494801395,0.40369418023770987,0.1433885405695732,0.12167827689024766,0.12083034706364959,0.3227687216624273,0.008252964259834789,0.004488449177778776,0.0066910769197515065,0.009801157118589282,0.0038416035156249952,0.003348463742784595,0.0034458535156250006,0.007178985668154658,0.003336764034382426,0.0037078309704110745,0.003656707426806556,0.0054824801459576996,blat
1.1435777559055122,2.244342488684978,1.402066929133858,1.0355880711761445,2.8394999999999984,3.8501511715797405,3.4713750000000023,1.454963466868227,4.040142276422762,4.710913111342347,4.6310975609756095,1.8378642039542128,0.9124081108825319,0.7046253876963613,0.8758063612104924,0.9254325842964481,0.5336048318062087,0.17812946501650234,0.31559832502229423,0.8646785057804418,0.10508888503530768,-0.19782196272184152,-0.16880512168040937,0.7891457649235872,2.4264271653543306,8.168206336412673,3.4329478346456694,2.0619381238762506,12.946250000000003,22.72757621567144,18.86212500000001,3.7425673973292968,24.8741107723577,33.05495577523411,32.152820121951194,5.82667793964619,0.12487938517065401,0.09330402760080324,0.11372513351834374,0.12940699536970507,0.08489865281616667,0.07792719695145599,0.08029979228257696,0.11111081652324577,0.07704102133577784,0.07730502616922723,0.07759053895013399,0.10046109356657731,0.5460980217177929,0.34857324966528647,0.48394137874959464,0.5776878810972446,0.2915751824528582,0.22382187414211105,0.2486867243898453,0.47451659622135356,0.21470903212676531,0.1844413001945021,0.18944099802126277,0.4078805432514252,0.015594860840600563,0.008705641566531452,0.01293340599376511,0.016746170450614866,0.007207781250000004,0.006072648024711011,0.006448056640625007,0.012345613548462385,0.005935318968459777,0.005976067071024906,0.0060202917345722595,0.010092431320592602,blat
0.9510949803149612,1.8496496992994018,1.1458538385826766,0.8578337156674314,2.416062500000001,3.189027462836981,2.8361249999999947,1.1910430839002255,3.4210492886178843,4.027835587929239,3.839430894308938,1.4908298647242462,0.91103745277121,0.7125365907442756,0.8797184512077163,0.9238464909319202,0.5195287716347964,0.1983993562795911,0.3511709972799786,0.8665167294618015,0.07570687553534405,-0.2441133073135081,-0.13560807245016962,0.7948583364370438,1.7585506889763791,5.678529357058719,2.3787524606299217,1.50424700849402,9.489437499999985,15.826215671453719,12.815874999999986,2.6357394809775694,18.203823678861763,24.44133714880335,22.35391260162598,4.0350546305931365,0.14796109742391983,0.11111934062971256,0.13620392352169997,0.15546363883453693,0.10045167525979844,0.09313571868981742,0.09567306798415098,0.13439805180740916,0.09228950851187237,0.09222426984853782,0.0917765343037429,0.1220016076291227,0.6010778270732965,0.4049273899696177,0.5435899430501244,0.6322206912042541,0.3342473066100361,0.2703318828863113,0.29874629202956854,0.534253783140706,0.2556272714058312,0.21302077690043264,0.2264601162223207,0.46933924541170435,0.021892486350890694,0.012347507861982089,0.01855150878270509,0.024168942999675338,0.0100905390625,0.008674262095868805,0.009153335937499976,0.018062836329627033,0.008517353381362962,0.008505315949095921,0.008422932248806098,0.014884392264090409,blat
1.1318897637795278,2.2251224502449043,1.3435654527559064,0.9016678033356076,2.922500000000003,3.840576971529352,3.3540624999999977,1.2156084656084647,4.1588541666666705,4.731269510926112,4.537728658536585,1.47131893860562,0.9093052929523894,0.6892777003998358,0.8782082862937813,0.9371587857311308,0.4787971878704855,0.12229457126499843,0.317718496372797,0.8987288795611024,-0.020356642411528573,-0.2986452015764294,-0.20758181030808506,0.8551172125377701,2.2861712598425212,7.8217496434992855,3.0674827755905536,1.5818091636183291,13.15375,22.08774250440913,17.145062499999977,2.5476820357772714,25.740917174796763,32.60965140478663,30.255335365853686,3.634950572320502,0.12771030794953184,0.09647130637041572,0.11888090597680925,0.14060130663984127,0.08695997417993521,0.08114895479473143,0.08373160945470348,0.1227351134135986,0.08054745858385991,0.08174776656168947,0.08119502434427958,0.11276213486773541,0.5428624256267476,0.34587252905709504,0.48928274879586686,0.6140580157838803,0.2786484811317844,0.22053758708099572,0.2514226924357541,0.5185016082355016,0.20524798565615698,0.1795261967195882,0.18904415312353076,0.4623230023082573,0.016309922756564257,0.009306712952814612,0.01413266980586696,0.019768727428830672,0.007562037109375,0.0065851528642773645,0.00701098242187499,0.015063908064648912,0.0064878930843186265,0.0066826973378244755,0.006592631978268155,0.012715299059929349,blat
1.4284571850393701,2.7859755719511425,1.6090674212598428,0.9675739351478708,3.7496249999999973,4.849647266313927,4.144124999999994,1.2706601158982105,5.321519308943086,5.7232049947970856,5.650406504065044,1.5041623309053094,0.9038759947136167,0.6722043232336388,0.8822165699421285,0.9473908069161875,0.4221504746234319,0.056549671019905025,0.29997786578825636,0.9166387301608727,-0.12778781011125898,-0.31291697860017503,-0.26783714839727896,0.8866579545540413,3.2388656496063035,11.037448074896146,3.9681963582677184,1.771219542439086,19.49074999999996,31.798878810783556,23.59387499999998,2.809082892416224,38.034679878048784,44.23972424557754,42.69588414634147,3.8177679500520347,0.10575060759408783,0.08086863958866447,0.10018172449043262,0.12469794880530942,0.07385038189643967,0.07125645192774839,0.07208748482746499,0.11032586740932798,0.07192227196237677,0.07410645404616982,0.07416403980764488,0.10221695799471343,0.45435866270159436,0.25936504431007495,0.4147407274809496,0.593358433286513,0.19186425374334756,0.15040820441987685,0.17653853901048613,0.508197063841321,0.13597304092619586,0.12659619320765914,0.1281957238356202,0.4558577006543731,0.011183191006518746,0.006539736868921311,0.010036377921876949,0.015549578436251568,0.005453878906249984,0.005077481941331517,0.0051966054687499945,0.012171797019620617,0.005172813204230089,0.00549176653129708,0.005500304800589935,0.01044830650169301,blat
1.543860728346457,2.938557877115754,1.628137303149605,0.9381238762477525,4.0700625,5.1246535651297505,4.251812499999998,1.1810909549004776,5.724593495934961,5.882284079084285,5.869855182926826,1.2684053069719037,0.8915490436433554,0.6391085679455834,0.8799975803485354,0.9515717817040479,0.32152921270647655,-0.05340332791719371,0.26232614034856117,0.928394467133674,-0.313772260229201,-0.4257033498741897,-0.3740135916000622,0.91798747195127,3.670460137795278,12.191952383904768,4.067605807086615,1.6362452724905467,22.862812499999993,35.48507180650032,24.941312499999984,2.413139329805994,44.00101626016262,47.52341311134235,46.222624491869894,2.737057752341312,0.10032732891169796,0.07735460323028377,0.09743496400061263,0.12495711625618276,0.0703449786098837,0.0688750236713947,0.06948215260950101,0.11258571661231075,0.07170342986000379,0.0741550815269682,0.07317274413059442,0.10912469873703162,0.42635677575019154,0.2441056751951799,0.4119318723886089,0.598431631912793,0.1791636417538987,0.13934527978703315,0.17221837581090388,0.5273207256260471,0.12430644395890422,0.1258781380791757,0.12187013951673623,0.5038819220441685,0.010065572926556026,0.005983734640914628,0.009493572209800679,0.015614280903061174,0.004948416015624995,0.00474376888573518,0.0048277695312499876,0.012675543585107545,0.005141381853688483,0.0054989761162713,0.005354250483601441,0.011908199874447911,blat
1.7213336614173218,3.1789943579887203,1.701771653543308,0.9835699671399347,4.5526875000000055,5.5762786596119955,4.480937500000005,1.2456538170823874,6.357596544715451,6.4802289281997965,6.286839430894311,1.2753642039542148,0.8759489411621881,0.6094020880811016,0.8796657947013246,0.951055490525141,0.2181254752497514,-0.15028956155954923,0.2461095094752746,0.9275668219605581,-0.4938843870744319,-0.5945741420073729,-0.45600134122276714,0.9228013959139196,4.546013779527556,14.313472626945256,4.4140009842519765,1.7936635873271762,28.66468750000001,42.19860166288733,27.67706249999998,2.6573444192491773,54.73831300813006,58.44810093652446,53.368013211382156,2.829734651404788,0.09284254973467651,0.07300332284163007,0.09347502620741789,0.11987175228923004,0.066362375211787,0.06648473949585308,0.06653300402807616,0.10767229188379125,0.0713951018232686,0.07245778201376624,0.07036049376541498,0.1062631722732175,0.3968594177113566,0.23166373625749173,0.39828191653902806,0.5861583134686388,0.16257214859518387,0.1295477647102815,0.16368487421645697,0.5109676296791137,0.11407730220167903,0.11939636067922346,0.11412091291135937,0.5074649228051011,0.008619739041235882,0.005329485145919267,0.008737580524477461,0.014369236996890529,0.004403964843750002,0.0044202205858314475,0.004426640624999998,0.01159332243950834,0.005097260564354891,0.005250130174354466,0.004950599082912999,0.0112918617815675,blat
1.8243110236220486,3.2303304606609267,1.6679995078740153,1.0434000868001752,4.749812499999988,5.62660619803477,4.377437500000005,1.3481985386747262,6.497141768292683,6.440621748178976,6.191946138211385,1.4893990634755465,0.8587458389929513,0.5862309494031175,0.878976057620534,0.9431914779248556,0.1286654488548044,-0.20394479545341562,0.25302180973528976,0.9131741737314301,-0.594265781439608,-0.6086062031641891,-0.45625437995137935,0.896065253227679,5.047982283464575,14.775745551491125,4.320927657480315,2.028706057412118,31.191187499999987,43.012471655328774,26.615937500000022,3.102796674225239,57.031059451219555,57.338514568158196,51.79573170731708,3.7096123829344454,0.09070996105834997,0.07252497466022834,0.09410101998880571,0.11695931879877866,0.06595436691853686,0.06695270864909929,0.06676601809210281,0.10373512874786411,0.0747488025274763,0.07269402068895958,0.07109545265573575,0.09878399641949344,0.3777657584471078,0.22660062379496398,0.4077455639105095,0.5715513720729968,0.15418696641501523,0.1269309290198056,0.1675638624358845,0.4890929178324133,0.11091589153729202,0.11736542915957965,0.115495761341312,0.45705148077308533,0.008228297035207367,0.005259871949466762,0.008855001962933613,0.01367948225387434,0.00434997851562499,0.0044826651954511755,0.004457701171874999,0.010760976936335943,0.0055873834792916485,0.005284420643926884,0.005054563388323964,0.009758277948606493,blat
